Id,Game,Title,Release,Series,Genre,Sub.genre,Developer,Publisher,Country,Platform,PEGI,Customizable_main,Protagonist,Protagonist_Non_Male,Relevant_males,Relevant_no_males,Percentage_non_male,Criteria,Director,Total_team,female_team,Team_percentage,Metacritic,Destructoid,IGN,GameSpot,Avg_Reviews,Continent,Year,count,Last5Years,ï..Name,Gender,Age,Age_range,Playable,Sexualization,Species,Side,Relevance,Romantic_Interest,Sexualized_clothing,Trophy,Damsel.in.Distress,Sexualized.Cutscenes,Total
NITW_Black,NITW,Night in the Woods,Feb-17,,Adventure,Adventure,Secret Lab,Finji,AUT,Multi,12,No,1,1,3,6,67%,TR,M,7,1,14%,8.4,9.5,8.7,9,8.9,Europe,2017,1,0,Black Goat,Non-binary,Unknown,Unknown,0,0,Humanoid-Animal,A,SC,No,0,0,0,0,0
NITW_Casey,NITW,Night in the Woods,Feb-17,,Adventure,Adventure,Secret Lab,Finji,AUT,Multi,12,No,1,1,3,6,67%,TR,M,7,1,14%,8.4,9.5,8.7,9,8.9,Europe,2017,1,0,Casey Hartley,Female,21,Young adult,0,0,Humanoid-Animal,P,SC,No,0,0,0,0,0
NITW_Cult,NITW,Night in the Woods,Feb-17,,Adventure,Adventure,Secret Lab,Finji,AUT,Multi,12,No,1,1,3,6,67%,TR,M,7,1,14%,8.4,9.5,8.7,9,8.9,Europe,2017,1,0,Cult,Non-binary,Unknown,Unknown,0,0,Unknown,A,MA,No,0,0,0,0,0
NITW_Germ,NITW,Night in the Woods,Feb-17,,Adventure,Adventure,Secret Lab,Finji,AUT,Multi,12,No,1,1,3,6,67%,TR,M,7,1,14%,8.4,9.5,8.7,9,8.9,Europe,2017,1,0,Germ,Male,18,Young adult,0,0,Humanoid-Animal,P,SC,No,0,0,0,0,0
NITW_Gregg,NITW,Night in the Woods,Feb-17,,Adventure,Adventure,Secret Lab,Finji,AUT,Multi,12,No,1,1,3,6,67%,TR,M,7,1,14%,8.4,9.5,8.7,9,8.9,Europe,2017,1,0,Gregg Lee,Male,21,Young adult,0,0,Humanoid-Animal,P,MC,No,0,0,0,0,0
NITW_Mae,NITW,Night in the Woods,Feb-17,,Adventure,Adventure,Secret Lab,Finji,AUT,Multi,12,No,1,1,3,6,67%,TR,M,7,1,14%,8.4,9.5,8.7,9,8.9,Europe,2017,1,0,Mae Borowski,Female,20,Young adult,1,0,Humanoid-Animal,P,PA,No,0,0,0,0,0
NRA_2B,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,2B,Female,Young adult,Young adult,1,1,Android-Robot,P,PA,No,1,0,0,0,1
NRA_9S,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,9S,Male,Young adult,Young adult,1,0,Android-Robot,P,DA,No,0,0,0,0,0
NRA_A2,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,A2,Female,Young adult,Young adult,1,1,Android-Robot,B,DA,No,1,0,0,0,1
NRA_Adam,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Adam,Male,Adult,Adult,0,0,Android-Robot,A,MC,No,0,0,0,0,0
NRA_Anemone,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Anemone,Female,Adult,Adult,0,0,Android-Robot,P,SC,No,0,0,0,0,0
NRA_Commander,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Commander,Female,Adult,Adult,0,0,Android-Robot,P,MC,No,0,0,0,0,0
NRA_Devola,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Devola,Female,Adult,Adult,0,0,Android-Robot,P,MC,No,0,0,0,0,0
NRA_Emil,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Emil,Male,Child,Child,0,0,Human,P,SC,No,0,0,0,0,0
NRA_Eve,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Eve,Male,Adult,Adult,0,1,Android-Robot,A,MC,No,1,0,0,0,1
NRA_Pascal,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Pascal,Male,Unknown,Unknown,0,0,Robot,P,SC,No,0,0,0,0,0
NRA_Pods,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Pods,Non-binary,Unknown,Unknown,0,0,Robot,P,SK,No,0,0,0,0,0
NRA_Popola,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Popola,Female,Adult,Adult,0,0,Android-Robot,P,MC,No,0,0,0,0,0
NRA_Red,NRA,NieR: Automata,Feb-17,Drakengard,RPG,Action RPG,PlatinumGames,SquareEnix,JPN,Multi,18,No,1,1,5,8,62%,TR,M,12,1,8%,8.9,9,8.9,9,9,Asia,2017,1,0,Red Girls,Female,Teenager,Teenager,0,0,Android-Robot,A,MC,No,0,0,0,0,0
NW_Believers,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Believers,Non-binary,Unknown,Unknown,0,0,Human,A,MC,No,0,0,0,0,0
NW_Gabby,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Gabby,Female,Unknown,Unknown,0,0,Humanoid-Animal,P,SC,No,0,0,0,0,0
NW_Green,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Green,Male,Adult,Adult,0,0,Human,A,MA,No,0,0,0,0,0
NW_Mikey,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Mikey,Male,Unknown,Unknown,0,0,Humanoid-Animal,P,MC,No,0,0,0,0,0
NW_Raz,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Raz,Male,Unknown,Unknown,0,0,Humanoid-Animal,P,SC,No,0,0,0,0,0
NW_Red,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Red,Female,Adult,Adult,0,1,Human,P,MC,Yes,1,0,0,0,1
NW_Violet,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Violet,Female,Adult,Adult,0,2,Human,B,MC,No,1,0,0,1,2
NW_White,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,White,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
NW_Yellow,NW,Neon White,Jun-22,,Action,FPS,Angel Matrix,Annapurna Interactive,USA,Multi,12,No,1,0,5,4,44%,TR,M,2,0,0%,8.9,8.5,8,9,8.6,North America,2022,1,1,Yellow,Male,Adult,Adult,0,0,Human,P,MC,No,0,0,0,0,0
OABF_Gumo,OABF,Ori and the Blind Forest,Mar-15,,Action-adventure,Platform-adventure,Moon Studios,Microsoft Studios,AUT,Multi,7,Non-Binary,1,1,1,4,80%,TR,M,3,0,0%,8.8,9.5,8.5,9,9,Europe,2015,1,0,Gumo,Male,Unknown,Unknown,0,0,Creature,B,SC,No,0,0,0,0,0
OABF_Kuro,OABF,Ori and the Blind Forest,Mar-15,,Action-adventure,Platform-adventure,Moon Studios,Microsoft Studios,AUT,Multi,7,Non-Binary,1,1,1,4,80%,TR,M,3,0,0%,8.8,9.5,8.5,9,9,Europe,2015,1,0,Kuro,Female,Unknown,Unknown,0,0,Animal,A,MA,No,0,0,0,0,0
OABF_Naru,OABF,Ori and the Blind Forest,Mar-15,,Action-adventure,Platform-adventure,Moon Studios,Microsoft Studios,AUT,Multi,7,Non-Binary,1,1,1,4,80%,TR,M,3,0,0%,8.8,9.5,8.5,9,9,Europe,2015,1,0,Naru,Female,Unknown,Unknown,0,0,Creature,P,MC,No,0,0,0,0,0
OABF_Ori,OABF,Ori and the Blind Forest,Mar-15,,Action-adventure,Platform-adventure,Moon Studios,Microsoft Studios,AUT,Multi,7,Non-Binary,1,1,1,4,80%,TR,M,3,0,0%,8.8,9.5,8.5,9,9,Europe,2015,1,0,Ori,Non-binary,Unknown,Unknown,1,0,Creature,P,PA,No,0,0,0,0,0
OABF_Sein,OABF,Ori and the Blind Forest,Mar-15,,Action-adventure,Platform-adventure,Moon Studios,Microsoft Studios,AUT,Multi,7,Non-Binary,1,1,1,4,80%,TR,M,3,0,0%,8.8,9.5,8.5,9,9,Europe,2015,1,0,Sein,Non-binary,Unknown,Unknown,0,0,Animated Object,P,SK,No,0,0,0,0,0
OAWW_Baur,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Baur,Male,Unknown,Unknown,0,0,Animal,P,SC,No,0,0,0,0,0
OAWW_Gumo,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Gumo,Male,Unknown,Unknown,0,0,Creature,P,SC,No,0,0,0,0,0
OAWW_Ku,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Ku,Female,Unknown,Unknown,0,0,Animal,P,MC,No,0,0,0,0,0
OAWW_Kwolok,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Kwolok,Male,Unknown,Unknown,0,0,Creature,P,MC,No,0,0,0,0,0
OAWW_Naru,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Naru,Female,Unknown,Unknown,0,0,Creature,P,SC,No,0,0,0,0,0
OAWW_Ori,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Ori,Non-binary,Unknown,Unknown,1,0,Creature,P,PA,No,0,0,0,0,0
OAWW_Sein,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Sein,Non-binary,Unknown,Unknown,0,0,Animated Object,P,SK,No,0,0,0,0,0
OAWW_Shriek,OAWW,Ori and the Will of the Wisps,Mar-20,,Action-adventure,Platform-adventure,Moon Studios,Xbox Game Studios,AUT,Multi,7,Non-Binary,1,1,3,5,63%,TR,M,10,1,10%,9.1,9.5,9,8.5,9,Europe,2020,1,1,Shriek,Female,Unknown,Unknown,0,0,Creature,A,MA,No,0,0,0,0,0
OWB_Alphonse,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Alphonse,Male,Adult,Adult,0,0,Android-Robot,P,MC,No,0,0,0,0,0
OWB_Asio,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Asio,Male,Elderly,Elderly,0,0,Humanoid,P,MC,No,0,0,0,0,0
OWB_Dirk,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Dirk,Male,Unknown,Unknown,0,0,Android-Robot,A,MC,No,0,0,0,0,0
OWB_Geddy,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Geddy,Male,Young adult,Young adult,0,0,Human,P,SK,No,0,0,0,0,0
OWB_Molstrom,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Molstrom,Male,Unknown,Unknown,0,0,Android-Robot,A,MA,No,0,0,0,0,0
OWB_Otus,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Otus,Male,13,Child,1,0,Humanoid,P,PA,No,0,0,0,0,0
OWB_Solus,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Solus,Male,Unknown,Unknown,0,0,Humanoid-Animal,A,MC,No,0,0,0,0,0
OWB_Twig,OWB,Owlboy,Nov-16,,Action-adventure,Platform-adventure,D-Pad Studio,D-Pad Studio,NOR,Multi,7,No,1,0,8,0,0%,TR,M,3,0,0%,8.7,10,9.3,9,9.3,Europe,2016,1,0,Twig,Male,Unknown,Unknown,0,0,Humanoid,P,MC,No,0,0,0,0,0
PP_Inspector,PP,"Papers, Please",Aug-13,,Simulation,Puzzle Simulation,3909 LLC,3909 LLC,USA,Multi,16,No,1,0,4,2,33%,TR,M,1,0,0%,8.9,NA,8.7,8,8.5,North America,2013,1,0,Inspector,Male,Adult,Adult,1,0,Human,P,PA,No,0,0,0,0,0
PP_Jorji,PP,"Papers, Please",Aug-13,,Simulation,Puzzle Simulation,3909 LLC,3909 LLC,USA,Multi,16,No,1,0,4,2,33%,TR,M,1,0,0%,8.9,NA,8.7,8,8.5,North America,2013,1,0,Jorji Costava,Male,Adult,Adult,0,0,Human,B,MC,No,0,0,0,0,0
PP_Mother-in-law,PP,"Papers, Please",Aug-13,,Simulation,Puzzle Simulation,3909 LLC,3909 LLC,USA,Multi,16,No,1,0,4,2,33%,TR,M,1,0,0%,8.9,NA,8.7,8,8.5,North America,2013,1,0,Mother-in-law,Female,Elderly,Elderly,0,1,Human,P,SC,No,0,0,1,0,1
PP_Son,PP,"Papers, Please",Aug-13,,Simulation,Puzzle Simulation,3909 LLC,3909 LLC,USA,Multi,16,No,1,0,4,2,33%,TR,M,1,0,0%,8.9,NA,8.7,8,8.5,North America,2013,1,0,Son,Male,Child,Child,0,1,Human,P,SC,No,0,0,1,0,1
PP_Uncle,PP,"Papers, Please",Aug-13,,Simulation,Puzzle Simulation,3909 LLC,3909 LLC,USA,Multi,16,No,1,0,4,2,33%,TR,M,1,0,0%,8.9,NA,8.7,8,8.5,North America,2013,1,0,Uncle,Male,Elderly,Elderly,0,1,Human,P,SC,No,0,0,1,0,1
PP_Wife,PP,"Papers, Please",Aug-13,,Simulation,Puzzle Simulation,3909 LLC,3909 LLC,USA,Multi,16,No,1,0,4,2,33%,TR,M,1,0,0%,8.9,NA,8.7,8,8.5,North America,2013,1,0,Wife,Female,Adult,Adult,0,1,Human,P,SC,Yes,0,0,1,0,1
PSM_Gladion,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Gladion,Male,Teenager,Teenager,0,0,Human,A,SC,No,0,0,0,0,0
PSM_Guzma,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Guzma,Male,Adult,Adult,0,0,Human,A,MC,No,0,0,0,0,0
PSM_Hau,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Hau,Male,11,Child,0,0,Human,P,MC,No,0,0,0,0,0
PSM_Lillie,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Lillie,Female,11,Child,0,0,Human,P,MC,No,0,0,0,0,0
PSM_Lusamine,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Lusamine,Female,41,Middle-aged,0,0,Human,A,MA,No,0,0,0,0,0
PSM_Professor,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Professor Kukui,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
PSM_Protagonist,PSM,Pokémon Sun/Moon,Nov-16,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo 3DS,7,Yes,1,1,4,3,43%,MS,M,12,0,0%,8.7,9,9,8,8.7,Asia,2016,1,0,Protagonist,Custom,11,Child,1,0,Human,P,PA,No,0,0,0,0,0
PSN5_Ann,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Ann Takamaki,Female,16,Teenager,1,2,Human,P,DA,Opt,1,0,0,1,2
PSN5_Futaba,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Futaba Sakura,Female,15,Teenager,0,0,Human,P,MC,Opt,0,0,0,0,0
PSN5_Goro,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Goro Akechi,Male,18,Young adult,1,0,Human,B,MC,No,0,0,0,0,0
PSN5_Haru,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Haru Okumura,Female,17,Teenager,1,0,Human,P,MC,Opt,0,0,0,0,0
PSN5_Igor,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Igor,Male,Unknown,Unknown,0,0,Human,P,MC,No,0,0,0,0,0
PSN5_Joker,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Joker,Male,16,Teenager,1,0,Human,P,PA,No,0,0,0,0,0
PSN5_Kamoshida,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Kamoshida,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
PSN5_Kaneshiro,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Kaneshiro,Male,38,Adult,0,0,Human,A,SC,No,0,0,0,0,0
PSN5_Lavenza,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Lavenza,Female,Unknown,Unknown,0,0,Human,B,SC,No,0,0,0,0,0
PSN5_Madarame,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Madarame,Male,Middle-aged,Middle-aged,0,0,Human,A,SC,No,0,0,0,0,0
PSN5_Makoto,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Makoto Nijima,Female,17,Teenager,1,0,Human,P,MC,Opt,0,0,0,0,0
PSN5_Morgana,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Morgana,Female,15,Teenager,1,0,Humanoid-Animal,P,SK,No,0,0,0,0,0
PSN5_Ryuji,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Ryuji Sakamoto,Male,16,Teenager,1,0,Human,P,DA,No,0,0,0,0,0
PSN5_Sae,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Sae Nijima,Female,24,Young adult,0,0,Human,B,MC,No,0,0,0,0,0
PSN5_Shido,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Shido,Male,53,Middle-aged,0,0,Human,A,MA,No,0,0,0,0,0
PSN5_Shiho,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Shiho,Female,Teenager,Teenager,0,1,Human,P,SC,No,0,0,1,0,1
PSN5_Sojiro,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Sojiro Sakura,Male,Middle-aged,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
PSN5_Yusuke,PSN5,Persona 5,Sep-16,Persona,RPG,Simulation RPG,P-Studio,Atlus,JPN,Multi,16,No,1,0,10,8,44%,TR,M,7,0,0%,9.5,9,9.8,9.5,9.5,Asia,2016,1,0,Yusuke Kitagawa,Male,16,Teenager,1,0,Human,P,MC,No,0,0,0,0,0
PSS_Bede,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Bede,Male,Teenager,Teenager,0,0,Human,B,MC,No,0,0,0,0,0
PSS_Hop,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Hop,Male,Teenager,Teenager,0,0,Human,P,DA,No,0,0,0,0,0
PSS_Leon,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Leon,Male,20,Young adult,0,0,Human,P,SC,No,0,0,0,0,0
PSS_Magnolia,PSS,Pokémon Sword/Shield,Nov-19,Pokémon,RPG,RPG,Game Freak,Nintendo,JPN,Nintendo Switch,7,Yes,1,1,4,5,56%,MS,M,9,1,11%,8,7,9.3,9,8.3,Asia,2019,1,1,Magnolia,Female,Elderly,Elderly,0,0,Human,P,SC,No,0,0,0,0,0
